Customer ID,Credit Limit,Utilisation %,Avg Payment Ratio,Min Due Paid Frequency,Merchant Mix Index,Cash Withdrawal %,Recent Spend Change %,DPD Bucket Next Month,raw_score,score_norm,risk_class,top3_contribs,contribs
C1241,30983,9.8,100.0,1.8,1.0,4.5,1.8,0,0.0295,0.0295,Low,"[('util', 0.0196), ('cash', 0.0045), ('minpaid', 0.00396)]","{'spend': 0.00144, 'pay': 0.0, 'minpaid': 0.00396, 'util': 0.0196, 'cash': 0.0045, 'merchant': 0.0}"
C1242,59413,61.1,36.6,75.7,0.7,44.8,-36.4,1,0.58954,0.58954,High,"[('pay', 0.20288), ('minpaid', 0.16654), ('util', 0.1222)]","{'spend': 0.02912, 'pay': 0.20288, 'minpaid': 0.16654, 'util': 0.1222, 'cash': 0.0448, 'merchant': 0.024}"
C1243,81266,4.3,100.0,10.4,1.0,5.2,17.0,0,0.05028,0.05028,Low,"[('minpaid', 0.02288), ('spend', 0.0136), ('util', 0.0086)]","{'spend': 0.0136, 'pay': 0.0, 'minpaid': 0.02288, 'util': 0.0086, 'cash': 0.0052, 'merchant': 0.0}"
C1244,180123,20.0,82.0,13.0,1.0,15.5,30.3,0,0.16594,0.16594,Low,"[('pay', 0.0576), ('util', 0.04), ('minpaid', 0.0286)]","{'spend': 0.02424, 'pay': 0.0576, 'minpaid': 0.0286, 'util': 0.04, 'cash': 0.0155, 'merchant': 0.0}"
C1245,102976,63.3,44.9,68.9,0.84,38.7,38.0,0,0.5364,0.5364,High,"[('pay', 0.17632), ('minpaid', 0.15158), ('util', 0.1266)]","{'spend': 0.0304, 'pay': 0.17632, 'minpaid': 0.15158, 'util': 0.1266, 'cash': 0.0387, 'merchant': 0.0128}"
C1246,44727,15.6,88.6,10.0,1.0,8.0,-10.4,0,0.106,0.106,Low,"[('pay', 0.03648), ('util', 0.0312), ('minpaid', 0.022)]","{'spend': 0.00832, 'pay': 0.03648, 'minpaid': 0.022, 'util': 0.0312, 'cash': 0.008, 'merchant': 0.0}"
C1247,214453,71.2,38.6,69.1,0.81,38.5,20.0,1,0.5606,0.5606,High,"[('pay', 0.19648), ('minpaid', 0.15202), ('util', 0.1424)]","{'spend': 0.016, 'pay': 0.19648, 'minpaid': 0.15202, 'util': 0.1424, 'cash': 0.0385, 'merchant': 0.0152}"
C1248,107843,48.9,50.1,59.9,0.99,31.9,40.8,1,0.4546,0.4546,Medium,"[('pay', 0.15968), ('minpaid', 0.13178), ('util', 0.0978)]","{'spend': 0.03264, 'pay': 0.15968, 'minpaid': 0.13178, 'util': 0.0978, 'cash': 0.0319, 'merchant': 0.0008}"
C1249,165045,13.4,92.7,14.8,1.0,8.2,13.3,0,0.10156,0.10156,Low,"[('minpaid', 0.03256), ('util', 0.0268), ('pay', 0.02336)]","{'spend': 0.01064, 'pay': 0.02336, 'minpaid': 0.03256, 'util': 0.0268, 'cash': 0.0082, 'merchant': 0.0}"
C1250,53406,51.1,60.1,51.4,0.89,30.1,4.7,0,0.38562,0.38562,Low,"[('pay', 0.12768), ('minpaid', 0.11308), ('util', 0.1022)]","{'spend': 0.00376, 'pay': 0.12768, 'minpaid': 0.11308, 'util': 0.1022, 'cash': 0.0301, 'merchant': 0.0088}"
C1251,15000,37.2,61.6,46.9,0.96,24.7,-20.9,0,0.34508,0.34508,Low,"[('pay', 0.12288), ('minpaid', 0.10318), ('util', 0.0744)]","{'spend': 0.01672, 'pay': 0.12288, 'minpaid': 0.10318, 'util': 0.0744, 'cash': 0.0247, 'merchant': 0.0032}"
C1252,57622,20.2,83.8,22.3,1.0,15.0,12.7,0,0.16646,0.16646,Low,"[('pay', 0.05184), ('minpaid', 0.04906), ('util', 0.0404)]","{'spend': 0.01016, 'pay': 0.05184, 'minpaid': 0.04906, 'util': 0.0404, 'cash': 0.015, 'merchant': 0.0}"
C1253,49955,30.9,69.8,38.8,0.96,28.7,0.3,0,0.27594,0.27594,Low,"[('pay', 0.09664), ('minpaid', 0.08536), ('util', 0.0618)]","{'spend': 0.00024, 'pay': 0.09664, 'minpaid': 0.08536, 'util': 0.0618, 'cash': 0.0287, 'merchant': 0.0032}"
C1254,102640,20.2,89.4,16.8,1.0,22.4,11.5,0,0.14288,0.14288,Low,"[('util', 0.0404), ('minpaid', 0.03696), ('pay', 0.03392)]","{'spend': 0.0092, 'pay': 0.03392, 'minpaid': 0.03696, 'util': 0.0404, 'cash': 0.0224, 'merchant': 0.0}"
C1255,37434,28.2,81.9,21.3,1.0,15.0,-6.6,0,0.18146,0.18146,Low,"[('pay', 0.05792), ('util', 0.0564), ('minpaid', 0.04686)]","{'spend': 0.00528, 'pay': 0.05792, 'minpaid': 0.04686, 'util': 0.0564, 'cash': 0.015, 'merchant': 0.0}"
C1256,53820,17.8,75.2,30.1,1.0,26.5,-44.7,0,0.24344,0.24344,Low,"[('pay', 0.07936), ('minpaid', 0.06622), ('spend', 0.03576)]","{'spend': 0.03576, 'pay': 0.07936, 'minpaid': 0.06622, 'util': 0.0356, 'cash': 0.0265, 'merchant': 0.0}"
C1257,41256,28.8,68.5,33.1,1.0,21.3,10.2,1,0.26068,0.26068,Low,"[('pay', 0.1008), ('minpaid', 0.07282), ('util', 0.0576)]","{'spend': 0.00816, 'pay': 0.1008, 'minpaid': 0.07282, 'util': 0.0576, 'cash': 0.0213, 'merchant': 0.0}"
C1258,95569,50.0,58.6,41.8,1.0,24.0,44.5,1,0.38404,0.38404,Low,"[('pay', 0.13248), ('util', 0.1), ('minpaid', 0.09196)]","{'spend': 0.0356, 'pay': 0.13248, 'minpaid': 0.09196, 'util': 0.1, 'cash': 0.024, 'merchant': 0.0}"
C1259,52829,3.9,100.0,9.0,1.0,15.8,19.3,0,0.05884,0.05884,Low,"[('minpaid', 0.0198), ('cash', 0.0158), ('spend', 0.01544)]","{'spend': 0.01544, 'pay': 0.0, 'minpaid': 0.0198, 'util': 0.0078, 'cash': 0.0158, 'merchant': 0.0}"
C1260,191368,4.5,83.9,17.5,1.0,23.6,6.8,0,0.12806,0.12806,Low,"[('pay', 0.05152), ('minpaid', 0.0385), ('cash', 0.0236)]","{'spend': 0.00544, 'pay': 0.05152, 'minpaid': 0.0385, 'util': 0.009, 'cash': 0.0236, 'merchant': 0.0}"
C1261,138082,17.1,94.1,21.4,1.0,12.5,1.4,1,0.11378,0.11378,Low,"[('minpaid', 0.04708), ('util', 0.0342), ('pay', 0.01888)]","{'spend': 0.00112, 'pay': 0.01888, 'minpaid': 0.04708, 'util': 0.0342, 'cash': 0.0125, 'merchant': 0.0}"
C1262,142390,26.1,79.7,36.0,1.0,27.4,5.7,0,0.22832,0.22832,Low,"[('minpaid', 0.0792), ('pay', 0.06496), ('util', 0.0522)]","{'spend': 0.00456, 'pay': 0.06496, 'minpaid': 0.0792, 'util': 0.0522, 'cash': 0.0274, 'merchant': 0.0}"
C1263,78997,30.6,75.6,30.5,0.97,15.4,18.2,0,0.23874,0.23874,Low,"[('pay', 0.07808), ('minpaid', 0.0671), ('util', 0.0612)]","{'spend': 0.01456, 'pay': 0.07808, 'minpaid': 0.0671, 'util': 0.0612, 'cash': 0.0154, 'merchant': 0.0024}"
C1264,101801,77.4,28.3,94.9,0.86,46.7,38.1,0,0.6814,0.6814,High,"[('pay', 0.22944), ('minpaid', 0.20878), ('util', 0.1548)]","{'spend': 0.03048, 'pay': 0.22944, 'minpaid': 0.20878, 'util': 0.1548, 'cash': 0.0467, 'merchant': 0.0112}"
C1265,144629,18.7,93.7,22.8,1.0,23.7,9.7,1,0.13918,0.13918,Low,"[('minpaid', 0.05016), ('util', 0.0374), ('cash', 0.0237)]","{'spend': 0.00776, 'pay': 0.02016, 'minpaid': 0.05016, 'util': 0.0374, 'cash': 0.0237, 'merchant': 0.0}"
C1266,55646,5.2,97.1,22.8,1.0,18.8,-12.0,0,0.09824,0.09824,Low,"[('minpaid', 0.05016), ('cash', 0.0188), ('util', 0.0104)]","{'spend': 0.0096, 'pay': 0.00928, 'minpaid': 0.05016, 'util': 0.0104, 'cash': 0.0188, 'merchant': 0.0}"
C1267,179065,32.2,72.1,39.9,0.91,23.1,-3.0,0,0.27416,0.27416,Low,"[('pay', 0.08928), ('minpaid', 0.08778), ('util', 0.0644)]","{'spend': 0.0024, 'pay': 0.08928, 'minpaid': 0.08778, 'util': 0.0644, 'cash': 0.0231, 'merchant': 0.0072}"
C1268,85685,42.2,60.4,49.5,0.99,25.2,22.2,1,0.36378,0.36378,Low,"[('pay', 0.12672), ('minpaid', 0.1089), ('util', 0.0844)]","{'spend': 0.01776, 'pay': 0.12672, 'minpaid': 0.1089, 'util': 0.0844, 'cash': 0.0252, 'merchant': 0.0008}"
C1269,181257,17.9,91.3,19.2,1.0,13.5,-3.2,0,0.12194,0.12194,Low,"[('minpaid', 0.04224), ('util', 0.0358), ('pay', 0.02784)]","{'spend': 0.00256, 'pay': 0.02784, 'minpaid': 0.04224, 'util': 0.0358, 'cash': 0.0135, 'merchant': 0.0}"
C1270,300000,23.2,98.2,21.6,1.0,14.8,4.8,0,0.11832,0.11832,Low,"[('minpaid', 0.04752), ('util', 0.0464), ('cash', 0.0148)]","{'spend': 0.00384, 'pay': 0.00576, 'minpaid': 0.04752, 'util': 0.0464, 'cash': 0.0148, 'merchant': 0.0}"
C1271,214760,5.0,100.0,11.3,1.0,8.3,20.0,0,0.05916,0.05916,Low,"[('minpaid', 0.02486), ('spend', 0.016), ('util', 0.01)]","{'spend': 0.016, 'pay': 0.0, 'minpaid': 0.02486, 'util': 0.01, 'cash': 0.0083, 'merchant': 0.0}"
C1272,49071,28.1,88.2,27.6,1.0,25.9,-11.5,0,0.18978,0.18978,Low,"[('minpaid', 0.06072), ('util', 0.0562), ('pay', 0.03776)]","{'spend': 0.0092, 'pay': 0.03776, 'minpaid': 0.06072, 'util': 0.0562, 'cash': 0.0259, 'merchant': 0.0}"
C1273,176879,14.7,91.5,10.1,1.0,9.8,17.5,0,0.10262,0.10262,Low,"[('util', 0.0294), ('pay', 0.0272), ('minpaid', 0.02222)]","{'spend': 0.014, 'pay': 0.0272, 'minpaid': 0.02222, 'util': 0.0294, 'cash': 0.0098, 'merchant': 0.0}"
C1274,75168,65.3,34.4,71.7,0.77,39.2,1.0,1,0.55666,0.55666,High,"[('pay', 0.20992), ('minpaid', 0.15774), ('util', 0.1306)]","{'spend': 0.0008, 'pay': 0.20992, 'minpaid': 0.15774, 'util': 0.1306, 'cash': 0.0392, 'merchant': 0.0184}"
C1275,70779,25.1,80.6,29.1,1.0,14.0,-9.3,0,0.19774,0.19774,Low,"[('minpaid', 0.06402), ('pay', 0.06208), ('util', 0.0502)]","{'spend': 0.00744, 'pay': 0.06208, 'minpaid': 0.06402, 'util': 0.0502, 'cash': 0.014, 'merchant': 0.0}"
C1276,78601,37.7,80.7,30.4,0.97,29.8,-24.3,0,0.25568,0.25568,Low,"[('util', 0.0754), ('minpaid', 0.06688), ('pay', 0.06176)]","{'spend': 0.01944, 'pay': 0.06176, 'minpaid': 0.06688, 'util': 0.0754, 'cash': 0.0298, 'merchant': 0.0024}"
C1277,46436,11.4,82.9,30.5,1.0,21.1,-13.0,0,0.17612,0.17612,Low,"[('minpaid', 0.0671), ('pay', 0.05472), ('util', 0.0228)]","{'spend': 0.0104, 'pay': 0.05472, 'minpaid': 0.0671, 'util': 0.0228, 'cash': 0.0211, 'merchant': 0.0}"
C1278,102671,51.5,44.6,60.8,0.89,37.7,-45.4,1,0.49686,0.49686,Medium,"[('pay', 0.17728), ('minpaid', 0.13376), ('util', 0.103)]","{'spend': 0.03632, 'pay': 0.17728, 'minpaid': 0.13376, 'util': 0.103, 'cash': 0.0377, 'merchant': 0.0088}"
C1279,60182,21.8,84.4,15.7,1.0,22.4,-4.7,0,0.15422,0.15422,Low,"[('pay', 0.04992), ('util', 0.0436), ('minpaid', 0.03454)]","{'spend': 0.00376, 'pay': 0.04992, 'minpaid': 0.03454, 'util': 0.0436, 'cash': 0.0224, 'merchant': 0.0}"
C1280,167259,8.4,85.4,13.3,1.0,13.0,22.1,2,0.12346,0.12346,Low,"[('pay', 0.04672), ('minpaid', 0.02926), ('spend', 0.01768)]","{'spend': 0.01768, 'pay': 0.04672, 'minpaid': 0.02926, 'util': 0.0168, 'cash': 0.013, 'merchant': 0.0}"
C1281,107430,36.8,83.7,34.8,1.0,24.1,16.7,0,0.23978,0.23978,Low,"[('minpaid', 0.07656), ('util', 0.0736), ('pay', 0.05216)]","{'spend': 0.01336, 'pay': 0.05216, 'minpaid': 0.07656, 'util': 0.0736, 'cash': 0.0241, 'merchant': 0.0}"
C1282,21100,19.7,98.0,10.6,1.0,11.4,16.0,0,0.09332,0.09332,Low,"[('util', 0.0394), ('minpaid', 0.02332), ('spend', 0.0128)]","{'spend': 0.0128, 'pay': 0.0064, 'minpaid': 0.02332, 'util': 0.0394, 'cash': 0.0114, 'merchant': 0.0}"
C1283,52287,20.6,77.7,26.7,1.0,18.7,1.9,0,0.19152,0.19152,Low,"[('pay', 0.07136), ('minpaid', 0.05874), ('util', 0.0412)]","{'spend': 0.00152, 'pay': 0.07136, 'minpaid': 0.05874, 'util': 0.0412, 'cash': 0.0187, 'merchant': 0.0}"
C1284,50875,23.4,93.8,13.4,1.0,18.3,10.9,0,0.12314,0.12314,Low,"[('util', 0.0468), ('minpaid', 0.02948), ('pay', 0.01984)]","{'spend': 0.00872, 'pay': 0.01984, 'minpaid': 0.02948, 'util': 0.0468, 'cash': 0.0183, 'merchant': 0.0}"
C1285,60829,20.1,77.1,28.3,1.0,22.6,5.5,0,0.20274,0.20274,Low,"[('pay', 0.07328), ('minpaid', 0.06226), ('util', 0.0402)]","{'spend': 0.0044, 'pay': 0.07328, 'minpaid': 0.06226, 'util': 0.0402, 'cash': 0.0226, 'merchant': 0.0}"
C1286,61732,16.3,85.3,17.1,1.0,19.5,-8.0,0,0.14316,0.14316,Low,"[('pay', 0.04704), ('minpaid', 0.03762), ('util', 0.0326)]","{'spend': 0.0064, 'pay': 0.04704, 'minpaid': 0.03762, 'util': 0.0326, 'cash': 0.0195, 'merchant': 0.0}"
C1287,100237,20.6,89.7,19.6,1.0,25.3,18.6,0,0.15746,0.15746,Low,"[('minpaid', 0.04312), ('util', 0.0412), ('pay', 0.03296)]","{'spend': 0.01488, 'pay': 0.03296, 'minpaid': 0.04312, 'util': 0.0412, 'cash': 0.0253, 'merchant': 0.0}"
C1288,81736,37.1,65.8,39.0,1.0,21.7,-19.0,0,0.30634,0.30634,Low,"[('pay', 0.10944), ('minpaid', 0.0858), ('util', 0.0742)]","{'spend': 0.0152, 'pay': 0.10944, 'minpaid': 0.0858, 'util': 0.0742, 'cash': 0.0217, 'merchant': 0.0}"
C1289,48559,51.6,30.9,76.8,0.79,47.5,10.2,1,0.56574,0.56574,High,"[('pay', 0.22112), ('minpaid', 0.16896), ('util', 0.1032)]","{'spend': 0.00816, 'pay': 0.22112, 'minpaid': 0.16896, 'util': 0.1032, 'cash': 0.0475, 'merchant': 0.0168}"
C1290,113942,9.9,89.1,16.6,1.0,26.9,-13.2,0,0.12866,0.12866,Low,"[('minpaid', 0.03652), ('pay', 0.03488), ('cash', 0.0269)]","{'spend': 0.01056, 'pay': 0.03488, 'minpaid': 0.03652, 'util': 0.0198, 'cash': 0.0269, 'merchant': 0.0}"
C1291,148325,18.0,97.8,9.1,1.0,13.5,19.2,0,0.09192,0.09192,Low,"[('util', 0.036), ('minpaid', 0.02002), ('spend', 0.01536)]","{'spend': 0.01536, 'pay': 0.00704, 'minpaid': 0.02002, 'util': 0.036, 'cash': 0.0135, 'merchant': 0.0}"
C1292,89814,51.5,59.3,57.7,0.96,46.2,26.0,0,0.43038,0.43038,Medium,"[('pay', 0.13024), ('minpaid', 0.12694), ('util', 0.103)]","{'spend': 0.0208, 'pay': 0.13024, 'minpaid': 0.12694, 'util': 0.103, 'cash': 0.0462, 'merchant': 0.0032}"
C1293,172465,50.3,44.5,59.8,0.8,40.6,31.8,2,0.4918,0.4918,Medium,"[('pay', 0.1776), ('minpaid', 0.13156), ('util', 0.1006)]","{'spend': 0.02544, 'pay': 0.1776, 'minpaid': 0.13156, 'util': 0.1006, 'cash': 0.0406, 'merchant': 0.016}"
C1294,113591,14.6,94.7,13.9,1.0,8.7,-3.7,2,0.0884,0.0884,Low,"[('minpaid', 0.03058), ('util', 0.0292), ('pay', 0.01696)]","{'spend': 0.00296, 'pay': 0.01696, 'minpaid': 0.03058, 'util': 0.0292, 'cash': 0.0087, 'merchant': 0.0}"
C1295,65435,64.7,45.3,69.9,0.89,46.5,0.2,1,0.51368,0.51368,High,"[('pay', 0.17504), ('minpaid', 0.15378), ('util', 0.1294)]","{'spend': 0.00016, 'pay': 0.17504, 'minpaid': 0.15378, 'util': 0.1294, 'cash': 0.0465, 'merchant': 0.0088}"
C1296,71697,25.5,83.9,28.4,1.0,17.1,28.5,0,0.2049,0.2049,Low,"[('minpaid', 0.06248), ('pay', 0.05152), ('util', 0.051)]","{'spend': 0.0228, 'pay': 0.05152, 'minpaid': 0.06248, 'util': 0.051, 'cash': 0.0171, 'merchant': 0.0}"
C1297,89582,14.7,84.7,12.7,1.0,20.0,-2.5,0,0.1283,0.1283,Low,"[('pay', 0.04896), ('util', 0.0294), ('minpaid', 0.02794)]","{'spend': 0.002, 'pay': 0.04896, 'minpaid': 0.02794, 'util': 0.0294, 'cash': 0.02, 'merchant': 0.0}"
C1298,120236,14.1,100.0,5.5,1.0,3.5,-0.2,0,0.04396,0.04396,Low,"[('util', 0.0282), ('minpaid', 0.0121), ('cash', 0.0035)]","{'spend': 0.00016, 'pay': 0.0, 'minpaid': 0.0121, 'util': 0.0282, 'cash': 0.0035, 'merchant': 0.0}"
C1299,98407,8.4,91.9,8.1,1.0,8.4,3.6,0,0.07182,0.07182,Low,"[('pay', 0.02592), ('minpaid', 0.01782), ('util', 0.0168)]","{'spend': 0.00288, 'pay': 0.02592, 'minpaid': 0.01782, 'util': 0.0168, 'cash': 0.0084, 'merchant': 0.0}"
C1300,154207,23.7,82.3,24.6,1.0,13.5,9.1,0,0.17894,0.17894,Low,"[('pay', 0.05664), ('minpaid', 0.05412), ('util', 0.0474)]","{'spend': 0.00728, 'pay': 0.05664, 'minpaid': 0.05412, 'util': 0.0474, 'cash': 0.0135, 'merchant': 0.0}"
C1301,170018,18.7,89.0,25.9,1.0,25.7,14.8,0,0.16712,0.16712,Low,"[('minpaid', 0.05698), ('util', 0.0374), ('pay', 0.0352)]","{'spend': 0.01184, 'pay': 0.0352, 'minpaid': 0.05698, 'util': 0.0374, 'cash': 0.0257, 'merchant': 0.0}"
C1302,50964,25.3,77.8,27.1,1.0,19.4,8.8,0,0.2077,0.2077,Low,"[('pay', 0.07104), ('minpaid', 0.05962), ('util', 0.0506)]","{'spend': 0.00704, 'pay': 0.07104, 'minpaid': 0.05962, 'util': 0.0506, 'cash': 0.0194, 'merchant': 0.0}"
C1303,46881,27.6,80.5,24.7,1.0,23.5,-31.9,1,0.22096,0.22096,Low,"[('pay', 0.0624), ('util', 0.0552), ('minpaid', 0.05434)]","{'spend': 0.02552, 'pay': 0.0624, 'minpaid': 0.05434, 'util': 0.0552, 'cash': 0.0235, 'merchant': 0.0}"
C1304,84341,40.8,61.9,50.8,0.87,31.7,12.8,0,0.36762,0.36762,Low,"[('pay', 0.12192), ('minpaid', 0.11176), ('util', 0.0816)]","{'spend': 0.01024, 'pay': 0.12192, 'minpaid': 0.11176, 'util': 0.0816, 'cash': 0.0317, 'merchant': 0.0104}"
C1305,115127,19.1,73.3,30.8,1.0,16.0,16.7,1,0.22076,0.22076,Low,"[('pay', 0.08544), ('minpaid', 0.06776), ('util', 0.0382)]","{'spend': 0.01336, 'pay': 0.08544, 'minpaid': 0.06776, 'util': 0.0382, 'cash': 0.016, 'merchant': 0.0}"
C1306,148277,38.6,68.8,36.3,1.0,29.3,28.7,0,0.30916,0.30916,Low,"[('pay', 0.09984), ('minpaid', 0.07986), ('util', 0.0772)]","{'spend': 0.02296, 'pay': 0.09984, 'minpaid': 0.07986, 'util': 0.0772, 'cash': 0.0293, 'merchant': 0.0}"
C1307,128156,52.1,45.3,70.6,0.8,50.3,53.3,2,0.5435,0.5435,High,"[('pay', 0.17504), ('minpaid', 0.15532), ('util', 0.1042)]","{'spend': 0.04264, 'pay': 0.17504, 'minpaid': 0.15532, 'util': 0.1042, 'cash': 0.0503, 'merchant': 0.016}"
C1308,126071,64.5,23.4,91.7,0.78,46.7,-30.7,2,0.66472,0.66472,High,"[('pay', 0.24512), ('minpaid', 0.20174), ('util', 0.129)]","{'spend': 0.02456, 'pay': 0.24512, 'minpaid': 0.20174, 'util': 0.129, 'cash': 0.0467, 'merchant': 0.0176}"
C1309,53373,36.2,78.0,24.7,1.0,15.9,1.0,1,0.21384,0.21384,Low,"[('util', 0.0724), ('pay', 0.0704), ('minpaid', 0.05434)]","{'spend': 0.0008, 'pay': 0.0704, 'minpaid': 0.05434, 'util': 0.0724, 'cash': 0.0159, 'merchant': 0.0}"
C1310,110248,23.7,76.0,22.3,1.0,22.7,17.3,0,0.2098,0.2098,Low,"[('pay', 0.0768), ('minpaid', 0.04906), ('util', 0.0474)]","{'spend': 0.01384, 'pay': 0.0768, 'minpaid': 0.04906, 'util': 0.0474, 'cash': 0.0227, 'merchant': 0.0}"
C1311,62544,13.3,100.0,16.4,1.0,9.2,-17.9,0,0.0862,0.0862,Low,"[('minpaid', 0.03608), ('util', 0.0266), ('spend', 0.01432)]","{'spend': 0.01432, 'pay': 0.0, 'minpaid': 0.03608, 'util': 0.0266, 'cash': 0.0092, 'merchant': 0.0}"
C1312,112727,4.1,100.0,9.0,1.0,8.1,-8.8,0,0.04314,0.04314,Low,"[('minpaid', 0.0198), ('util', 0.0082), ('cash', 0.0081)]","{'spend': 0.00704, 'pay': 0.0, 'minpaid': 0.0198, 'util': 0.0082, 'cash': 0.0081, 'merchant': 0.0}"
C1313,147480,19.5,74.2,26.2,0.99,26.0,2.6,0,0.20808,0.20808,Low,"[('pay', 0.08256), ('minpaid', 0.05764), ('util', 0.039)]","{'spend': 0.00208, 'pay': 0.08256, 'minpaid': 0.05764, 'util': 0.039, 'cash': 0.026, 'merchant': 0.0008}"
C1314,61667,31.1,89.1,15.4,1.0,17.1,21.8,0,0.1655,0.1655,Low,"[('util', 0.0622), ('pay', 0.03488), ('minpaid', 0.03388)]","{'spend': 0.01744, 'pay': 0.03488, 'minpaid': 0.03388, 'util': 0.0622, 'cash': 0.0171, 'merchant': 0.0}"
C1315,78296,11.3,90.0,17.1,1.0,17.0,7.8,1,0.11546,0.11546,Low,"[('minpaid', 0.03762), ('pay', 0.032), ('util', 0.0226)]","{'spend': 0.00624, 'pay': 0.032, 'minpaid': 0.03762, 'util': 0.0226, 'cash': 0.017, 'merchant': 0.0}"
C1316,300000,15.8,97.1,12.9,1.0,6.0,7.6,0,0.08134,0.08134,Low,"[('util', 0.0316), ('minpaid', 0.02838), ('pay', 0.00928)]","{'spend': 0.00608, 'pay': 0.00928, 'minpaid': 0.02838, 'util': 0.0316, 'cash': 0.006, 'merchant': 0.0}"
C1317,58856,24.6,74.1,35.7,1.0,25.3,18.8,0,0.25096,0.25096,Low,"[('pay', 0.08288), ('minpaid', 0.07854), ('util', 0.0492)]","{'spend': 0.01504, 'pay': 0.08288, 'minpaid': 0.07854, 'util': 0.0492, 'cash': 0.0253, 'merchant': 0.0}"
C1318,67636,13.5,89.0,8.5,1.0,2.4,-16.9,2,0.09682,0.09682,Low,"[('pay', 0.0352), ('util', 0.027), ('minpaid', 0.0187)]","{'spend': 0.01352, 'pay': 0.0352, 'minpaid': 0.0187, 'util': 0.027, 'cash': 0.0024, 'merchant': 0.0}"
C1319,48817,11.5,99.6,18.7,1.0,19.2,0.1,0,0.0847,0.0847,Low,"[('minpaid', 0.04114), ('util', 0.023), ('cash', 0.0192)]","{'spend': 8e-05, 'pay': 0.00128, 'minpaid': 0.04114, 'util': 0.023, 'cash': 0.0192, 'merchant': 0.0}"
C1320,40289,40.3,67.9,37.2,1.0,25.7,4.0,0,0.29406,0.29406,Low,"[('pay', 0.10272), ('minpaid', 0.08184), ('util', 0.0806)]","{'spend': 0.0032, 'pay': 0.10272, 'minpaid': 0.08184, 'util': 0.0806, 'cash': 0.0257, 'merchant': 0.0}"
C1321,155540,17.0,92.1,11.4,1.0,3.1,0.7,0,0.08802,0.08802,Low,"[('util', 0.034), ('pay', 0.02528), ('minpaid', 0.02508)]","{'spend': 0.00056, 'pay': 0.02528, 'minpaid': 0.02508, 'util': 0.034, 'cash': 0.0031, 'merchant': 0.0}"
C1322,61464,27.7,76.9,36.8,1.0,19.0,24.4,0,0.2488,0.2488,Low,"[('minpaid', 0.08096), ('pay', 0.07392), ('util', 0.0554)]","{'spend': 0.01952, 'pay': 0.07392, 'minpaid': 0.08096, 'util': 0.0554, 'cash': 0.019, 'merchant': 0.0}"
C1323,63407,71.0,37.9,80.0,0.63,46.5,11.4,2,0.60194,0.60194,High,"[('pay', 0.19872), ('minpaid', 0.176), ('util', 0.142)]","{'spend': 0.00912, 'pay': 0.19872, 'minpaid': 0.176, 'util': 0.142, 'cash': 0.0465, 'merchant': 0.0296}"
C1324,57372,24.5,100.0,7.2,1.0,9.0,-4.0,0,0.07704,0.07704,Low,"[('util', 0.049), ('minpaid', 0.01584), ('cash', 0.009)]","{'spend': 0.0032, 'pay': 0.0, 'minpaid': 0.01584, 'util': 0.049, 'cash': 0.009, 'merchant': 0.0}"
C1325,18784,23.6,72.1,30.4,1.0,29.9,-3.3,0,0.2359,0.2359,Low,"[('pay', 0.08928), ('minpaid', 0.06688), ('util', 0.0472)]","{'spend': 0.00264, 'pay': 0.08928, 'minpaid': 0.06688, 'util': 0.0472, 'cash': 0.0299, 'merchant': 0.0}"
C1326,135636,69.0,23.4,79.0,0.77,58.8,-35.8,1,0.66276,0.66276,High,"[('pay', 0.24512), ('minpaid', 0.1738), ('util', 0.138)]","{'spend': 0.02864, 'pay': 0.24512, 'minpaid': 0.1738, 'util': 0.138, 'cash': 0.0588, 'merchant': 0.0184}"
C1327,65772,36.9,84.2,23.3,1.0,19.0,28.9,0,0.21774,0.21774,Low,"[('util', 0.0738), ('minpaid', 0.05126), ('pay', 0.05056)]","{'spend': 0.02312, 'pay': 0.05056, 'minpaid': 0.05126, 'util': 0.0738, 'cash': 0.019, 'merchant': 0.0}"
C1328,86865,8.5,90.0,4.7,1.0,14.6,12.8,0,0.08418,0.08418,Low,"[('pay', 0.032), ('util', 0.017), ('cash', 0.0146)]","{'spend': 0.01024, 'pay': 0.032, 'minpaid': 0.01034, 'util': 0.017, 'cash': 0.0146, 'merchant': 0.0}"
C1329,191199,21.8,87.7,13.7,1.0,16.7,1.3,0,0.13084,0.13084,Low,"[('util', 0.0436), ('pay', 0.03936), ('minpaid', 0.03014)]","{'spend': 0.00104, 'pay': 0.03936, 'minpaid': 0.03014, 'util': 0.0436, 'cash': 0.0167, 'merchant': 0.0}"
C1330,82486,25.8,95.2,18.3,1.0,10.1,-3.9,0,0.12044,0.12044,Low,"[('util', 0.0516), ('minpaid', 0.04026), ('pay', 0.01536)]","{'spend': 0.00312, 'pay': 0.01536, 'minpaid': 0.04026, 'util': 0.0516, 'cash': 0.0101, 'merchant': 0.0}"
C1331,95941,0.3,84.5,15.5,1.0,14.1,16.2,0,0.11136,0.11136,Low,"[('pay', 0.0496), ('minpaid', 0.0341), ('cash', 0.0141)]","{'spend': 0.01296, 'pay': 0.0496, 'minpaid': 0.0341, 'util': 0.0006, 'cash': 0.0141, 'merchant': 0.0}"
